x,y
15.21673531946518,-12.893874643293419
100.15835113251016,-17.91090203866576
16.503960245110715,59.11130557120473
4.958283391443637,82.92582396095027
-47.6497415960587,-45.04569076784229
73.93524172816151,50.42186218566184
-15.616212942915134,82.43646643752318
43.8334189191128,73.62199867648873
-57.56306099083339,59.88935528542164
26.7038808194488,97.410275504298
-73.30468050447155,41.87183069473478
-77.12383717955156,64.05781242144649
62.60903412980795,80.5044556134557
79.22551095696036,11.674682484826596
-86.46512969974482,-27.17701303438765
7.301941518281744,102.79498543371186
-80.11242212739911,20.260996379099556
-9.136651635371376,-72.87365805854404
79.41194335387505,69.65739543282987
46.381249282540374,93.5881667981613
-45.9878787535527,78.76226811733945
-60.3732340710569,17.041609034222173
24.225113986300272,77.5607707935905
76.82249829292647,94.57957513517471
-54.16739938523121,36.05443670009562
-4.680661540650826,65.40222755153479
-54.38199679074196,-2.776737353030798
-11.810386542134573,-92.78676335610957
55.076567408694025,57.081472002479714
-21.89786567023351,101.42437940902623
69.21015124170617,-73.15923363930018
-34.3924809967614,31.518367154548994
-68.61445896738462,-18.157392509949883
-70.00920256744965,82.95048404350648
-29.254607073225348,67.80792565088558
82.78311793666893,-8.006359981921168
48.99424720235785,-63.28981140453185
31.49097242883581,116.82891999672682
-75.17315443846174,0.736614839410193
31.095793862420077,-83.24516106326959
-48.85102361041521,-76.33660203299478
57.674516748594364,110.09459312066268
99.18564307505463,12.936873369051943
-39.75491173781534,50.78606905559053
-93.58511021911991,52.6988296361448
86.42055262877693,-42.49521250910062
48.20383890581417,127.81436919658628
105.68789869247267,-37.13132443488512
72.41586489734975,30.47969450928732
-80.45381304968836,-52.629450837883724
112.61895668960842,-2.266947642464918
12.220334413979826,122.18078981020206
68.20334568013803,127.67391000758799
-101.22361484019308,-13.679342259058748
11.725455406581297,-73.44413042035711
-49.07198468114949,-23.67134382562247
42.0376174760809,41.91618978767052
91.63573519093417,36.01111258224031
-19.825499084460255,48.00607976717597
-40.97410265761395,12.06250303677507
69.49836849360535,-53.161310476738834
-28.851255295285615,-76.24031850065818
-66.48979074041362,-38.31141742033376
-13.977111762220119,-46.11927166237631
54.96913401024518,-22.971012397916823
110.71171639579467,30.002207434727246
9.966177291654638,-93.36660367330289
74.69078347221628,-26.296087232906405
88.777411735954,-63.26233517753035
33.31927577620262,22.989657115863356
1.1086129925898527,46.25859218454328
-31.15701173156667,-56.35895120048913
51.88908690786008,-43.501077357450285
28.99497663248265,-63.357453025589834
51.70039124948163,-83.10588529408466
-34.00952775901027,-7.812837632718137
-12.146145943697189,-25.701493957056975
-9.121396087574107,29.072932051171538
-31.027601837554574,-32.29623605423699
71.77694506443532,-92.99383899135091
-20.995381077569146,12.97919356314524
94.05977660503675,55.86366967755465
3.939003947687584,-55.008185986926776
20.4505223584022,39.35705534433323
-60.68545579708957,-60.21375443032216
-14.110904474659584,-5.798454614141317
53.236487043653604,24.810318283450357
63.23509409820666,-3.1865953919289107
91.02001945187914,-85.93760219843958
45.63434460446955,6.311488166130384
21.834102662251933,-44.68402749587358
-55.42971158658039,96.64130004324703
9.753389748588774,22.458201848511237
-7.938110187320667,115.74657291621237
-4.329595385538095,135.41834510189295
36.3430750099604,-30.918501200642833
7.091813232632441,-31.169038626706264
23.894502413697538,5.34954240349783
35.50882896325451,-10.935907937165851
3.640478827707078,3.415333971382781
