x,y
2.881671150066579,13.500514396388853
225.73884645530762,-36.55426050371052
34.597510272149805,197.54890950468206
14.252124858261203,199.42783183317184
-117.68972103618566,-116.19627280684912
165.6143535638399,85.85177290428001
-36.94774778774786,193.474177605351
103.996467209641,166.6927621776044
-122.53557175315305,132.5365560721087
45.40438725761051,180.72359528637514
-150.67602279733086,88.26814174478177
-145.75215204753252,138.0872493137932
119.24642617851259,179.6325702674397
204.25537301633804,5.306752606194373
-186.8837163201762,-104.81896219240124
29.658558341467398,216.92948622020856
-168.93671343384952,74.7983832143648
-30.287923736661824,-180.70160470693673
173.52330153219737,112.68087480113626
75.8793727389494,166.23249896290008
-81.76358470172994,157.61302249006047
-150.72438481926366,66.54983164223954
54.71823137532989,158.14165392389552
153.7111251357594,145.3123019561861
-137.8647840088009,119.69060428331005
-24.839170652247997,171.6275993974098
-176.8237048636836,8.843215096848489
-38.1678223109899,-199.0838373310169
133.25575744196155,159.83095003921892
-65.13885281428603,186.13320934118568
135.4468305573669,-122.80560554101254
-132.68123839167973,97.43598163167374
-186.61585946772354,-83.8531037418434
-119.23949667069246,152.26308361881044
-63.64215835806297,166.07552255038857
200.32148260009626,-14.639134747148807
107.72716318232524,-170.57899391615985
54.524904983316766,199.85398544801518
-192.8839787735562,-3.0963862287997768
10.363458860629208,-201.4922724679788
-88.78606961325009,-183.83911913244862
89.70416269446494,180.68501409945804
224.02389059727068,2.2726608718597747
-119.2332618417872,112.30195951808567
-169.57428977476386,94.83840775289313
207.12558365363597,-43.87180434545868
65.18457965574659,183.13277568775135
192.69769902696225,-83.01599353226187
173.17096367593558,67.33244792628997
-169.588363216729,-94.77565292299175
220.13622295475759,-17.35502588586483
49.09434581898812,221.64946251888423
104.77554321008694,193.83238985864776
-203.09259180946378,-20.523258441537838
49.51000867759121,-193.60866525747272
-171.7668210387648,-70.45543719041629
115.57791773910978,149.66157553061893
188.43173975525718,30.476376109015032
-78.98197709491224,137.9074983708108
-165.92046358916434,53.54678622899215
157.42881566748719,-111.38917860920527
-86.1271197185695,-164.0207892579714
-149.74589119242117,-92.27171448573864
-102.52434844232698,-146.22521866387473
173.9528553818488,-92.97943901186144
207.66991671050988,25.012929353729056
-14.742125130380726,-200.64127304007496
175.4176268694598,-72.93353965766555
192.93598452415182,-124.57035751483777
134.66179070373363,140.03718682295104
-59.27261521615889,146.4193394626965
-123.97956923000211,-155.8595128171378
190.4138629288378,-104.33962849390385
30.165437035445404,-198.68686102798077
95.5944518786695,-187.11260343580727
-183.6680568295002,35.87135405037785
-64.45406155769857,-152.67198114215628
-61.82236888770498,126.50659445466995
-151.8801656800888,-72.3960916148047
125.45079134343044,-161.3127594784111
-163.77805891708618,33.66186475011631
186.5973517534145,92.96038006087582
-42.99661619178163,-165.2675227091107
90.54279372151245,152.20993603984596
-119.76481986894495,-136.08796668575272
-174.55069123343637,-50.65020347401437
156.02390422106876,124.79425577611902
181.40255265529015,-16.75238874482503
153.72591085212284,-131.10439651027306
198.18911044478168,54.538714211780544
9.703097429438492,-181.50315290826833
-101.73062821067398,167.43542436164702
34.00885551455696,164.28760257850809
-17.381007081289567,189.9388985495098
-25.268366382376378,209.70969576732733
139.36188326476233,-102.8349839796702
68.80838755503065,-174.88888731732243
-46.19653435446008,175.92460539638972
188.94535775128531,-35.53637477407496
-172.42150375660103,-10.658504147013574
128.65037028276998,-141.6153226422588
155.85495417186058,103.30898125807569
-39.07156403309624,157.2357975083119
-152.5211589616823,-12.493854107808849
76.54620718531204,-193.33139656550316
-4.80964437180205,205.4789721049617
193.50233187885118,111.7652622152211
146.96967861448312,78.61386563183201
155.76412973555475,-69.21350840676932
-45.797740367056846,-145.46443522934263
48.84880494052463,-173.6197350148194
-2.610902124431791,-216.71284923199556
192.1176683556229,73.73731964871462
71.29863516214053,146.76358236955426
-146.22552520825295,47.06239306759827
-133.95172489945597,77.41284743630283
-113.78074749653761,90.95928994773773
169.00172856028144,-34.03582331153271
184.4299695868909,3.3570051119681814
121.41505191871465,-185.17249524210683
-133.70790539105383,-104.22073449386913
179.210215638636,48.229867095448135
106.36390700943059,-150.594637849437
-6.4533956592099635,163.91364602811808
-27.825245501729775,-216.2019886606598
-99.3647451439002,-126.11078588799762
-99.63667110452693,147.5459824858218
87.818230974851,-168.67663708334362
227.43848099656586,21.97905776512242
86.27498310207771,-148.73665755557084
1.3491655965190974,182.73303282241943
-115.01183610641898,70.98338852325695
-184.2191415534066,-27.140457310155938
29.504279020340007,-178.6980818982684
119.55967042148319,126.92513271307033
-51.023769991607324,-183.7233265903448
176.044130211682,-52.94335472700059
154.5501993083445,60.034014233596054
169.79594609315782,23.216404030304446
-128.15354143710692,55.68696801133364
-11.714135233624402,-144.6601020614326
137.85033630187328,116.4517691479734
176.52566866358632,-117.33141771962309
-67.52708143507965,-172.43435125421664
21.743354735166033,180.98236676676484
-165.1277649769935,-33.02385989476638
78.50808141636256,198.0484955781141
139.66420738913476,-176.9890775809804
-141.71082941367794,-122.54978508940987
-10.292295911999227,-181.0749585124983
-144.51094472440124,27.136023258614127
111.24189745373164,-132.06904676989893
101.47041664742409,135.48508327185732
67.00999229631276,-154.15517892437978
-82.64129804350445,-144.40123387322907
210.08227119803493,100.50922309132783
137.9458482117452,-60.06570429430718
160.5707443273808,40.96170347496596
-43.86003096745606,117.52489007574405
-152.49404907519872,-50.900059213876766
9.825500356474386,219.50820895906688
137.20910615019966,96.07041813137991
-157.00581864672824,11.51942549645246
-19.515615745873838,-163.07577206871153
164.79214239267046,5.409520926378334
27.10188918064329,-158.8512113032537
102.72029726209303,115.66511183054818
161.56620716978793,-14.300960400382738
214.9553926111318,43.63876734565459
-193.6690696173548,-44.77758838622599
-100.48609239512345,-106.00117236138779
-145.19335950357026,-31.562587588915335
-116.9853269471635,39.09581371173125
-15.532510144811228,-231.97830781408746
-60.20773095319111,-131.5236787890958
-134.82575995016805,-61.973702210179646
13.50986120945457,162.75574929774257
155.90860700585063,-49.214030255618276
-41.2978871738922,137.36009663330483
154.55125002880982,-89.5702099614257
91.41613897675482,-129.4349692561663
208.78827985815877,-96.44147665265118
149.27295883872506,-30.048893341328927
-132.84119050618546,-15.870234480874325
-214.97072108599923,-4.432576514101964
117.89860435117613,-113.21306230430699
70.56526137004538,-133.2102361062279
-132.4294195773517,-81.82925559507196
1.3205236253438815,-163.2429490835669
-159.22073694164104,-112.6702726716426
100.34541345651118,-206.53977545931113
-128.76627594347184,-42.951913563643274
121.64196580302215,-93.5675537310242
141.11853553626756,35.78885663484558
146.88123718525526,-149.8969453154361
-103.3987939986696,128.00072203163697
64.74549160390639,115.66550645827569
-29.010328657336995,-134.59324357026676
139.23934518793575,178.91777484305163
-81.80763399036688,-98.85180311344813
56.145271115560064,133.71876080603363
143.73042137166766,-3.9462635289903005
136.82184183643994,-80.31909125536897
-138.15930424404394,3.4114155154104546
39.63339233397161,145.00405473672632
-0.31380225967484765,143.95236494552356
-116.49707598254935,-93.91887858694541
-185.74330318786238,56.20291691935535
234.82429627099833,40.56533584148725
-106.33547296857314,-165.85874432396557
63.11987608219699,-208.26375001427468
-126.06399351444372,19.40879923847295
29.89004625121979,-137.88098948921802
119.55473491521302,-70.26256012744923
68.17561514421786,215.1727514958173
226.82192861570772,59.70854787629007
-79.41749893235594,-124.6642941234101
-95.39479666056644,78.04527498858187
-20.365218388042113,149.54488865799212
11.670045778064804,-146.12907155456298
-100.38250564840372,105.68992940137188
-103.46963742605641,54.67848672003108
81.66475359789104,129.56914083260386
-100.4450522143179,-81.98855868578046
-31.527443882461654,101.77139944510083
46.901475927565954,-153.85077110202297
-22.551189145765697,129.68374313404746
98.1813313653293,-109.86207051058462
43.07592794055058,117.2418488768231
212.111040791405,73.25804866484711
-65.44546484733777,-110.35406588829056
115.14350632435007,-50.77688619461839
-85.51005767113777,119.05536749178023
18.526385765680796,-120.98979832170637
-100.69849179151899,27.490872606177916
78.56983808712268,-114.10615477320526
127.70861563838166,197.75323810288376
-53.25404621856123,-94.49943527708048
-116.07053026998791,-68.91930223060193
0.4103740582005182,-129.46380919011546
-78.25603069280145,-79.16967634785894
58.02658120416588,-114.69180516791423
-43.39053101037489,-120.618550483824
1.7353919685537236,124.00570318021295
-71.48951736695197,78.67691562943472
120.62495415328662,106.75313889473685
-70.58506200186112,-192.19907718793044
-35.11935003537189,-102.58121545692944
127.56751864443639,73.60230404809789
93.60218180557736,211.16975403603703
149.7610332800586,18.602407666823694
154.36970563496334,165.66646413670767
-11.615110989356257,224.3243670661615
211.03453153891252,-75.03097171459076
243.26298583593683,7.7368364178624045
-69.07613142656585,107.80967975071873
-64.47041207207931,-64.67979300657564
-154.0650388488205,107.9789146926584
86.85123942135189,-93.11028278908464
50.58950159251335,-134.19375030296268
66.38472514539413,-96.52995321351057
-108.51131804448036,-50.402868704413976
132.24414749185544,-40.53475970030743
-29.02348939554727,-83.44956956460562
19.657552845147553,143.90517911887247
-93.24592605275865,-63.329175456157
113.68408324866262,87.99615856512771
135.2185165115469,54.9070228893475
2.2808516898826667,238.70846318712785
-83.8864497171788,94.36890328018939
127.75243045035141,-21.021100366348538
-113.66896764163688,-10.175794869631229
113.58186500813507,211.87555653051817
82.06923182471883,-214.6607740835865
52.89488560349792,99.5545431902683
-16.630849133705993,-119.27405141734125
-82.83527259398366,62.20652284941022
-14.082434136685693,111.56523909546353
120.94153417338217,34.81546339994774
3.1963515131624085,-108.06391633459003
-47.349414950787896,-75.39092069348101
-94.24084996579393,-35.97548076359935
90.21897653359308,90.4909081439788
-87.62453277573616,42.569261805296954
83.72450197231915,109.40733576320572
104.44699584413915,-83.36746314048689
-79.7471578480536,22.413563617370865
72.85036749657938,-77.60700146211899
-113.38072607700168,-30.173617303720363
129.81125782110593,17.18591229536298
-51.27799954444849,98.69015927747749
38.278417870585244,-117.8550922002582
71.30884487002261,83.97884852612903
-60.392092239201624,60.84844583939945
-15.312515238138307,-99.31777588085369
-106.3384393538782,186.89738922824162
54.05217637934545,-70.7785308632259
-108.80704526260271,9.208404312990917
123.3569496282398,-1.7440086170840963
101.08162389041127,32.452422233918924
20.305864738898165,-218.8732833752054
108.1078157833938,-31.331567001499455
47.58217551701985,-89.70314147560826
115.14735250571108,53.95725255194313
-63.16160018569548,11.414430721473371
106.64530464664112,12.962223220066674
14.099948937828733,-68.02092492542252
11.198189266663457,-89.73441744790713
-94.48314614663661,-15.824436023655744
-51.450523499110716,78.73278711272627
28.206845789909796,-100.57610392479026
29.62560306772838,-80.63089653699343
-12.652757580124716,91.61641586883306
30.238188720186223,236.92108517136967
120.29643676187656,-205.14096558346412
-79.2784031373936,-49.14387943003924
-89.19821343450876,4.135253085048576
-56.70108736276474,-206.594555960425
85.10803454758154,20.43965177000193
105.92075388757779,-11.50755332417473
193.898480160417,-61.973868486669296
173.37549387343927,134.740226645559
95.20301283654362,-49.27846607386774
-194.14927058088952,18.83444988433987
-67.64661714417537,42.23139231158847
40.44350548118188,-215.86046543916993
7.169354856533413,82.19365367557454
5.393505712914109,102.11407463871096
-83.19358181007424,177.561834692047
87.34830647343293,-30.89444053394985
21.717306764163435,124.11743498848011
-4.8037916480913365,-61.483781448464484
51.73019902763547,79.59128458250132
36.20027432720412,-61.742539386313894
253.87396351247935,34.47352346840442
100.16267785094635,73.12320029834088
90.78717475164255,-68.77292761856854
81.49689554645259,66.00581996666999
25.258805300999047,104.43378982993879
-75.26399340221295,-28.531180278660127
95.33546133268553,51.56439972735682
-45.01006835781227,47.77303820350336
54.123985959531566,-50.770567270152995
-59.68389708787545,-45.136968815189356
-6.8812249873174895,-81.1818076214413
73.42260456651952,-56.399097719413604
90.47450849679454,1.1967960518827885
61.83629311756941,62.36006731918942
-53.49382821783285,28.923244744739353
32.73665737485221,85.94335909630645
22.171921100400727,68.9697952611772
-55.503288819625055,-25.49702963460612
-10.787883885707346,71.7063639804036
67.12310037436404,-35.57112568731533
-24.642828413308,-63.97567885552284
77.22220928521966,-13.780280677133184
23.492392735609922,-46.32440724325602
-73.71091186999402,-8.519528234665302
-139.63299839613708,-142.4415577168693
-202.04918562103185,43.75416722650861
65.11501657314277,20.96807610116797
50.53995164312877,241.59714969813413
59.53577648423635,42.493380489821675
-42.909869241418356,-55.8615949996476
172.03050631891003,-139.16304309622495
-26.86275167705778,56.20316824509769
191.2869698753762,-144.56627165375932
55.18184269115029,-19.45532802755459
-38.70682565548368,-36.34066189913457
-31.696742965711255,75.60418444727185
36.32875369415046,-10.967665789530349
40.89394961166573,61.93515686589305
32.31959119769372,43.84212819755038
-52.79743349235785,-5.686259159509645
42.22781840583663,-34.693216818837456
79.31821876988889,39.58311278814812
-20.201352333257265,-43.955808684136905
3.7082313476339506,-43.37284629256656
63.51430638972473,0.7830385533836832
-27.127319168079516,-20.048735459535262
23.52502973685668,-26.330808736641245
-6.564367875895209,52.1574350756143
-88.40949569289793,196.8697150098594
45.41129566421406,28.34465789955704
-26.94327382976836,36.40817612164253
246.63113301085184,56.95256869795748
-8.64608037189926,-27.65217837919778
166.73949636754008,-158.4504797764711
207.4632286112798,126.08634326472516
44.58997508540543,7.2426699569060595
-36.28950860668399,18.72452313102112
-33.34756977217268,-1.040756322034494
-11.131910284944398,-6.592750185128075
13.402316056256462,51.034441740920734
6.867370360228987,-15.247351763422941
28.017056703482805,18.475506018217093
19.02665776778291,0.613328195414639
-17.208522772085743,12.461771080994508
-7.445328519906015,32.170187954315494
12.518159641451295,31.05761782608861
